TradingDay,EP_TTM,BP,EBIT2MV,SP1_TTM,REP_TTM,RBP,RT_2M,RT_3M,RT_6M,TO_1M,PRank_1M,ACD5,AmountIR5,CCI5,StyleBias20,ILLIQ,BCVP,M4,ROE,ROATTM,GrossIncomeRatioTTM,E_Growth2,OR_Growth2,SHNum,FundsHoldPropT,DivR1,VOL_orth_ZS,Beta_orth_ZS,Expect_EP,Expect_E_Growth,Rating
2018-02-14,0.06780647349251062,-0.040371005698079,0.0317888008818401,0.02906704063348169,0.012119651087045907,-0.06133376509630316,-0.15344690682167042,-0.14533096854885003,-0.07652691692363303,0.4644532186752838,-0.09812757777806569,-0.23230394210419614,0.13615697879331903,-0.23529659726790425,0.14554543911207163,-0.11645671965872335,-0.12225105569296835,-0.2679599825515353,0.1140654260042734,0.11030380832565592,0.03350072935947993,0.02202613828357697,-0.0112641183424732,0.10661698618078602,0.09831468202026274,-0.005966251223569978,0.43558611803902897,0.16051829581102056,0.03950707531395041,0.08839153661966019,0.12784470620522187
2018-02-22,0.053042467655916456,0.07226599437749448,0.08680223465949191,0.08244930306509107,0.0821447125554242,0.1415877053638285,-0.11247749553626686,-0.11207024512882587,-0.14031694921250723,0.1566871474488462,-0.26534611369325595,-0.32160579985732185,0.05338683091910194,-0.1378902397419124,0.025149118568748595,-0.029367649107037878,0.04077130717612976,-0.22172130582402635,0.011959760394992192,-0.024124383188661374,-0.04950765551448153,0.013921028879044369,-0.0243236370455132,0.105912633709953,-0.08062404290243506,-0.06743481469648248,0.08929962202006897,0.1002664455992733,0.04850642886705878,-0.02344039053217475,-0.08367621826372532
2018-02-23,-0.009201393236350774,-0.17599982693400976,-0.10254739959224139,-0.1286958917465125,0.08519774818110364,0.0987426964043235,-0.33137934229908705,-0.36185401298695247,-0.22511110574390084,0.38827076632444824,-0.1250782142458625,-0.1587045919024704,0.04986565031793587,-0.11125941936804404,-0.003093909954568849,0.07110984528765182,-0.025021875463628634,-0.2522401795679288,0.11741564600464217,0.20499765706750572,0.11226913545260443,-0.018436896337117186,-0.0021847821182677304,-0.14673398504004256,0.031809054402981735,-0.0642958247625786,0.3694526351951137,0.22524848419136356,-0.012225610720291888,0.01653952430066193,0.03727735199751511
2018-02-26,-0.1563829406669994,-0.14754887324274524,-0.18184826290043732,-0.15839529420454226,0.04619608459883746,0.16529641483885424,-0.2780269246013375,-0.27668778553906825,-0.1950325957591662,0.053419944301995106,-0.09940196116579947,-0.18671067652482792,-0.07497728785564149,0.1649690604736439,-0.12327327644802256,0.17436257198760333,0.014023871284907825,-0.1682808581079633,-0.07385898975733296,0.06439622371206982,0.08553859023240333,-0.008691587872127574,0.01271202092815214,-0.19388756144940322,-0.03012626746796086,-0.0486714716193017,0.07004770465051036,0.1251522990638565,-0.09598370588633956,-0.053091462892064935,-0.052598433772109134
2018-02-27,-0.009931501669229547,0.09767333276645691,-0.027109892650357733,0.042568685175791904,0.06515279654225938,0.015071463357280707,-0.006811015506115039,0.0029031942747663503,-0.020853286676756115,-0.10285485667547448,0.031375733122546365,-0.1018807447349045,0.00948100860972152,-0.015079079168976429,-0.12361337439348777,-0.03603690703583256,-0.11090684494008857,-0.09793716166493885,-0.08415618893613659,-0.09643950941108993,-0.028549074439517205,0.022816828038834683,-0.020194222964238173,0.020927877997000473,0.04558045525591572,0.08452607273095397,-0.03906961662771726,0.014846066377073242,-0.060583229445056536,0.10653504655614777,0.06437979116064242
2018-02-28,-0.10771629024729583,-0.10633777339605094,-0.15903342807576135,-0.14237980737069658,-0.01740638902430234,0.05243711496451311,-0.2631218993554673,-0.2780998485594324,-0.22587074575598814,0.20571470394948302,0.03510407543994066,0.12174418374117485,-0.08179508158253246,0.178158612309821,-0.1575508030825421,0.1133318278571564,-0.06082732067580986,-0.0892550537267017,-0.03824034051135306,0.09812855885345173,0.13380064844687448,-0.009365016340283873,0.000797575887417003,-0.12866268442262271,-0.03293467458029058,-0.03783701275494095,0.17202481873455439,0.18093922880204982,-0.062549326429693,-0.07154548028664566,-0.04622253867134672
2018-03-01,-0.07245413773788825,0.08340808668413152,0.00425215606584816,0.03262936265596225,0.036443202858196085,0.17243704921230105,-0.055759766734587705,-0.0459045877121349,-0.07187944524372541,-0.24865193709314456,-0.11796382441796206,-0.20533089287782783,0.03526272330509076,-0.091707239146734,-0.12124388280876838,0.09214675718459905,0.05423261945812294,-0.11307184173737919,-0.1429117734477646,-0.13306152077053562,-0.0876590744058437,0.013312331079357639,0.0036323563055748174,0.03561548802034629,-0.07232918408113852,0.007116790702034457,-0.18538604551671548,-0.09362731979321544,-0.024047412131249578,-0.0683376483613998,-0.07208218633391332
2018-03-02,-0.032836995337590935,-0.19877567903884402,-0.10328976540585168,-0.1528942694516269,-0.026300227947787608,-0.017956126558431908,-0.09139933511505552,-0.08350336141448285,-0.019486193864636944,0.13207179390897233,0.11830368233030526,0.123835019486335,0.052893713420802714,0.017688913404481074,-0.05869721513416348,0.12473847999997192,-0.060226452701739826,-0.07475890835837269,0.11075360127401182,0.20102793472703465,0.14253329497451506,-0.008725233569744433,0.012708878232012734,-0.15193476527832284,-0.0013405515072323112,-0.05033182981496843,0.08526066528800443,0.23175753551864497,-0.004789114499959144,-0.00234124668604878,0.04201749194123424
2018-03-26,-0.12271851433200577,-0.15646689750650608,-0.17493867299891455,-0.1552045689849807,-0.045170106155940054,-0.08205369561334291,-0.030706680731611175,-0.12988005354438384,-0.2233734293443619,0.40722980748092036,0.17057458150159507,-0.021448517924857496,0.20272521048501355,-0.04028258144183649,-0.21059361553070977,0.10476630085381439,-0.07171181283450949,-0.20175799052268292,-0.043793191229950026,0.10424030454335623,0.11609304622796196,0.02044497171303265,0.017585154769549947,-0.1605729215281788,-0.04716871464522604,-0.07354200562236862,0.28977072303720186,0.27710359759674313,-0.09541005740623532,-0.032084977269314065,-0.03260614551043753
2018-03-27,-0.04986037496297236,-0.0599676507345843,-0.08170173153993182,-0.15163790788499001,0.04839517585961865,0.1178257104375309,-0.07995429726602264,-0.10068356885136392,-0.1834962892690712,-0.03352792194096642,0.04735017087370296,-0.01358705230947163,0.1262546130435581,0.03353302305565603,-0.20691116565329346,0.22958685241252932,-0.011571419270822307,-0.190555955484355,-0.04337103637392752,0.03447199588796242,0.13560076022864895,0.04075363691051835,0.0519283221379391,-0.17238511042418175,-0.14119314147548837,-0.033084587980045495,-0.07103300799577134,0.21184360807977595,-0.011181144494338865,-0.07497124977772793,-0.11292841336277215
2018-03-28,0.17522230093684749,0.19632821120769792,0.18196312686453997,0.16772421920874458,0.16145049447361703,0.17860241801238327,-0.36969637463066773,-0.22958163573107007,-0.21859391065920059,0.08846931710929973,-0.34916800853918983,-0.32624032878317627,0.08829686799853263,-0.3251772868294699,-0.0855750197705708,0.0008787563900900507,0.06501631173249786,-0.10992054221737355,0.04990360084272871,-0.006154202279023769,-0.04572531843251866,-0.018215307905606354,-0.028109982679401672,0.09597573190978678,-0.019069815697060413,0.0411007459347469,0.1423887428580432,0.07214123895585288,0.14631690552277637,0.01559067130162866,-0.010726791814190638
2018-03-29,-0.12103343340170773,-0.23427981554233768,-0.20920151440155071,-0.2131354059515786,-0.10807525481921573,-0.18536156066422219,0.15226282150372783,0.039160002677384856,-0.025973574569690516,0.30948837504101195,0.21845712683426305,0.18356467570153923,0.2546521754492711,0.23756900758039154,-0.22346471305258514,0.12428886453272348,-0.2145601460702058,-0.004181905894504166,0.03157964546536866,0.1831579122473792,0.1872906169103131,0.021189722307902125,0.028350854023009724,-0.21802100050363488,0.03980164454483981,-0.01964413495535744,0.1811421690820721,0.3024396905947115,-0.09850355098885731,0.028807843034481716,0.08354691154162422
2018-03-30,-0.10259296709958773,-0.05927087857235156,-0.12467806007903212,-0.06277641862281676,-0.025719142887406034,-0.04809900090735137,0.06515714434791017,0.014887410639289412,0.012913449068270204,0.03247240606184405,0.08661523636266216,0.09194425357067851,-0.036835583647760885,0.1138435345073246,-0.07284138407700082,0.07341355633128442,-0.0673790466447908,-0.017575976278435643,-0.048552369122907585,5.460594832882925e-05,0.01668535789181887,0.007653159207218235,0.04469219927108159,-0.04298564082781284,0.024804238269966538,-0.023361824001773477,0.007832292028937433,0.093276490137652,-0.08580805336183966,-0.005742643931523052,-0.0047261977982601695
2018-04-02,0.01188585538912739,-0.05109145410512698,0.0032619656870616935,-0.0826815756263108,0.018216037368121513,0.008911525795498879,0.013179658551481883,0.05887891608263247,0.13739120264168259,-0.18452873951185647,0.108894104868163,0.042911388680136914,-0.017390234014912596,0.07767935762595701,-0.002440764255143014,0.13138426696456934,-0.05172023032134884,0.0003122662828568733,0.07659994546120136,0.0880171692718538,0.07591556112515521,0.04961163260804319,0.07517505990612898,-0.10247564343618243,-0.00668541050003615,-0.014824238922815088,-0.20629221371042208,-0.040525782163501146,0.015525633110816279,-0.003412934732814152,0.0298105980887436
2018-04-03,0.03333924276219533,0.04137876538516357,0.05362682087153769,0.05829803789756005,0.09396146128745773,0.1589723095558787,-0.16300587274933748,-0.1070079783539556,-0.03301026154615604,-0.21801094174406124,-0.16543426802474914,-0.2076234414733822,0.11683656350075472,-0.15891186277857863,0.08759074600582241,0.11869669975274907,0.13074551442696133,-0.14065114845497473,-0.003337059729409728,-0.02032180008927557,-0.04035788120249443,-0.012913765758271046,0.02302077357401565,-0.03488993355118311,-0.06649904261640176,-0.03573158541080846,-0.19941581087982257,-0.2052392132839367,0.0677101091242759,-0.09535520006537791,-0.07471794858032055
2018-04-04,-0.004488830974528332,-0.08207976996967449,-0.039953632959710265,-0.07583959996180455,0.014073368587745163,-0.02561278057408237,0.05402723200412559,0.0492431220195014,-0.008870415500352054,0.11832423333518259,0.11181244837650263,0.04575229535887618,0.06063351011709711,0.043344559459702926,-0.09807817051543295,0.013068927301547604,-0.007525776556470737,-0.007903490314015346,0.07135752320898213,0.10409829252484817,0.06211857300301535,-0.0033869421679776465,-0.015942475526333395,-0.0422352661804135,-0.008786848298121042,-0.0975887129255578,0.011523503332378953,0.18297279630295907,-0.02666615499060248,0.002166532516284101,0.0017093361518828905
2018-04-23,0.0671222434809022,-0.16935617572997347,-0.02373732721163108,-0.12202781569921198,0.003499529622807574,-0.1390918926268273,0.23040599062667697,0.06788935444267012,0.04256735124177899,0.42867063370409075,0.08461313120874706,-0.2708295263065518,0.06619084731414843,-0.12415422042931382,-0.0619469141209064,0.07384828486250071,-0.13239677692831264,-0.3330126880794607,0.18496976916630284,0.26640329448891503,0.17738014822945258,0.054367902525072766,0.027730038081925368,-0.16862782271838503,0.07505009597834984,0.0008111940039957407,0.3187718815176003,0.2718870374492848,0.058826603279709976,0.05946808552366868,0.09844528141194986
2018-04-24,-0.11742356582882654,-0.14887960673163828,-0.1609360705013311,-0.13779030161493092,-0.04488373494430074,-0.10641906642337354,0.2222156679758703,0.11067858076190486,-0.012540694776381771,0.11131266754502886,0.04071054004162818,-0.07352303179371984,0.006025457416159107,-0.055870832422419234,-0.15456816766336337,0.16952949143160984,-0.04465317306600908,-0.1600492644330335,0.0172007427518106,0.10018802823976,0.1515281868988949,0.07363940083819717,0.08939915999456412,-0.20954046319460287,-0.04000884027823772,0.0035992509450792094,-0.012547073380303196,0.10366731426989649,-0.13029084683066616,-0.021485862536694208,-0.038858506231831555
2018-04-25,0.029818625650923705,0.06711387410363062,0.032761055913359836,0.05797670919504374,0.02691936237272553,-0.0036734962816345226,-0.018679349821270265,0.08898970144146531,0.19037386911443233,-0.3547209676946691,0.09137364193105565,0.05876036131693711,-0.047646915614797905,0.030058144281432424,-0.035650695689682654,0.0004901670105658195,-0.054355328462480874,0.1091893294774233,0.06511050300100031,-0.07455969458070015,-0.050891272300979416,0.09335791428398774,0.054684087758679265,0.018078099243114064,0.08084720303042538,0.05652982743377109,-0.2721530780599141,-0.15132130681167594,0.026394255792425922,0.024190132988667866,0.05683800580211905
2018-04-26,0.09904938766190066,0.06995023150169703,0.08297812544778713,0.04344080262763967,0.11601534068857076,0.08235799471553867,-0.09070642064156097,-0.06487046388332769,-0.028543499489576827,-0.052889159220425815,-0.07371183797286295,-0.05665552485617521,0.06619396660271842,-0.01066331761159086,-0.017321027306024937,0.04285291386322561,-0.003978200167229904,-0.014481753610193873,0.10939948093773191,0.03180913241471346,0.02750952477883882,0.08064068929513823,0.05999938043504096,0.019303983823356657,0.05206741620454351,0.0330970949234281,-0.05842862208185745,-0.07694167710020706,0.08029676959308846,0.024096951035836832,0.05408971377226409
2018-04-27,0.15708062266888834,0.04678219856645454,0.11132423747880422,0.05808513522720806,0.12113547880494711,0.01652916395854792,-0.04633152408399901,0.04197121074620015,0.10960135278788428,-0.1932832617227582,0.05679924360330747,0.04510611662935909,-0.002074763732455501,0.08658576413301156,0.020329182031082863,0.03099454483931446,-0.028604767734039544,0.003512361552944347,0.2947230188945197,0.07959457142288744,0.04808751190057789,0.2154222261822706,0.16808296191982405,0.030246615523567874,0.1323331828526286,0.07791484831500915,-0.10403032153710022,-0.11973836548394036,0.10220796084288097,0.11642146865268754,0.13454742443206488
2018-05-02,0.01831120318786398,-0.029444783534190236,-0.018615158659046824,-0.03981574688407607,0.03898965448401124,0.01997736599715049,0.017838650967842876,-0.04140796518000694,-0.09133621480428701,0.24980072215618462,-0.08873387337412472,-0.1540575136429694,0.01843481612244875,-0.15528111327702945,-0.011169283168315081,0.05918538780493344,-0.05202505223083764,-0.1938440117179899,0.04627787090611666,0.08399799128127176,0.020673497858086934,0.018535178591110504,0.0038371754044771176,-0.09398057669731205,-0.0334379258122338,0.0013829396568108205,0.18520227384873497,0.19428408726424024,0.01618730568656442,0.027930379297494472,0.00843604666399024
2018-05-31,0.09475712393946988,0.18107856426316715,0.129391417960952,0.14419955302270698,0.12288824846286131,0.22585797663352916,-0.13670577645705984,-0.24435266633335326,-0.19870767889985028,-0.21657455307825585,-0.06635454947390018,-0.02661315645133769,0.04989418167564925,-0.05484855701269115,-0.06947966109240976,0.04498773693430163,0.13519655505157438,0.08480463087142723,-0.03346908544937725,-0.1053769361644383,-0.13691641955554412,-0.026924005220765768,-0.02539705208663287,0.10849718375956847,-0.07476587291649534,0.007894296913664015,-0.17138322082997035,-0.05284883340359072,0.09715234686655128,-0.05562502377342215,-0.06204468858124114
2018-06-01,0.07768212380028719,0.0012486743522505822,0.05424219823519055,0.028947438559844607,0.04455269075067982,0.005191518663327155,0.018427334808559983,0.024747679049633868,0.024127075257437517,-0.008844931743938526,-0.06337746110075562,-0.07800112978389252,0.05643089201020469,-0.03257138859801804,0.027110689565901958,0.023227045376261805,-0.006042276964110686,-0.10921264991638409,0.09604412631687148,0.07690862431995912,0.012189016902702311,0.008704663858238771,-0.012387091999946366,-0.008426851378908215,0.019168188560938465,0.012489330591491498,0.0280447330086163,0.04432694155178236,0.07104529368200117,0.0033942267462107305,0.03305787830273548
2018-06-04,-0.05497362853911178,-0.24761981720775528,-0.13928593278823306,-0.17600751225911065,-0.012151519775729092,-0.10924668458748862,-0.060305733265797315,0.15220565560680677,0.10270682700683711,0.4760811284583389,-0.15985783612364432,-0.4029794194063831,0.03682517267599854,-0.26535791658586516,0.04189197067023823,0.05967167069977645,-0.19387749694539574,-0.44304751101849144,0.09671085429866194,0.2455966624325516,0.1819372516100196,0.04445710950832695,0.04048352807149515,-0.17583158152941278,0.07047213613224246,0.012631326256204717,0.34017668712358545,0.333047803243539,-0.06389963585774247,0.12423251083766537,0.1039022645557013
2018-06-05,-0.024042448525820038,-0.13886648319912245,-0.04824561877567215,-0.06884061880667715,-0.015375463376167593,-0.05814552289349565,0.04628081130886537,0.10674108867645696,0.10343291861659012,0.10094925643687294,0.016144812581787946,-0.11976930531129076,0.017648729047026065,-0.05761281814941729,0.011095041713826043,0.12537709383687548,0.0004745605212088578,-0.13610421570067752,0.03100211128432507,0.1392868270056886,0.025094716374819793,-0.018499482409715322,0.01131697198430945,-0.1506117242279241,-0.015272486667037349,-0.01548279682451384,0.08568337815634008,0.07523799480889713,-0.022151706634031067,-0.0076117219808195065,-0.023731733397786746
2018-06-06,0.1232241983405176,0.1392848860258219,0.14659316305817127,0.10996631286801191,0.08358767111101989,0.09985359039524283,-0.05652565320635465,-0.16105451682812463,-0.0922178193873791,-0.26522328541148027,-0.09095973759619716,-0.12953019332283683,-0.027550937788119758,-0.084648289648211,0.022203187398985066,-0.07716254168995712,0.0023135750369054657,-0.07285159722267567,0.04136073225814302,-0.07820360514143468,-0.10395911160516474,-0.017440009447283675,-0.049641628591377274,0.18153576963344184,0.06438058040013493,0.013050837615559915,-0.11881425819189939,-0.15841703763123074,0.11935618060621535,0.027679647700747954,0.06750084809406257
2018-06-19,0.062451614834702865,-0.09520316141171677,-0.005120199917580075,-0.0880991157078644,0.06472759834677975,-0.04658909901441957,0.032920233848340155,0.12019186068723861,0.13971749702745087,0.24863258625069032,0.032810819352515175,-0.037255742223972606,0.2446478486097111,0.0800196671085225,0.010867620416640415,0.1256245862079002,-0.16068117326983303,-0.23549527928547295,0.15905142272406686,0.23810848061252796,0.19170358545854016,0.04115956856841613,0.04974555734348581,-0.12727674072192802,0.07149687027803298,0.08747701981149769,0.17008943938204574,0.12996016612396563,0.04313924422462334,0.0696495734057571,0.0996585473553297
2018-06-20,0.1477271357769205,0.09793660733162618,0.154694891185619,0.1081342370996333,-0.015075925492538458,-0.14373621776621043,0.24382367459962223,0.17646679455552747,0.1936491839234617,-0.2983537534964487,0.21552359686876543,0.2826546086529864,-0.10823078806887503,0.2030662363406509,0.11164366976517871,-0.02469214887806134,-0.028173202803832665,0.14315315777558793,0.1468005703874298,0.012578462568480553,-0.011942749671629107,0.03669836796851541,0.0364832725462931,0.11425186477048793,0.1198067383542105,0.052107652686996145,-0.23518695746627682,-0.16825999202655928,0.12339233472986853,0.05377645418568327,0.09494321007956136
2018-06-21,0.0024499699669347126,0.014290604727955581,-0.026187935228842555,-0.027824861948125303,0.07601832369593474,0.09932539262414979,-0.21642849478675,-0.17667885433622318,-0.13674480349721688,0.27720254182230775,-0.09779342351438793,-0.23059073856661522,0.2094977268577123,-0.001989669897325406,-0.24617712962417446,0.06020538697471995,-0.10714623631751725,-0.2295302332330471,0.0062203012904524764,0.06252327875195435,0.08232948359850424,-0.004484904770739731,-0.024376386560995913,-0.043733650420416104,-0.008513743334745635,0.04314044977529608,0.2183825306267964,0.24009734599205823,-0.002612010771808411,0.023870329958908722,-0.009840450979082531
2018-06-22,-0.14634169734431518,-0.13010712588473541,-0.16519085645595366,-0.12052394371589087,-0.06366594777221395,-0.057620138752295685,0.020486296180215153,0.020520776252550218,0.014523510955337623,0.06889208530597993,0.01947483299493216,-0.11131040157733829,0.0660937335181083,0.02095551742069355,-0.08267516077094526,0.14350645907208517,-0.03624425813978886,-0.12867019278113773,-0.03643791447132299,0.03215670089018928,0.029504924054687312,0.04124020253495681,0.04998041044081985,-0.15292722296272215,-0.11899725264449854,-0.0356192133588522,-0.003929354207244219,0.09517917269504882,-0.14922682970247308,-0.05543245714953739,-0.1212214322333731
2018-06-25,-0.19719403616637182,-0.1319799454743926,-0.22707350846860475,-0.15444853410622844,-0.039802335673902255,-0.0005053172673046096,-0.3612585992598205,-0.18575308207873284,-0.17847591942420657,0.34132192731440086,-0.00836863527518879,-0.2439352811443968,0.2674743989443514,-0.028252994040808894,-0.2966028756416538,0.0851482722854358,-0.12983316209444493,-0.23996408867403474,-0.12572498852959293,0.027913459447182105,0.06796544589961062,0.02832828856042117,0.026872232326618912,-0.12598422842606005,-0.12443444461766039,-0.048717409401556555,0.24048536421483369,0.37806689346710426,-0.1854072741422443,-0.018916954486322277,-0.1008018183984927
2018-06-26,-0.11047364548148651,0.02940292971202748,-0.08193209247887964,-0.002662622340136794,-0.011541880866951092,0.10165318064786413,-0.12431777970842162,-0.10644596613944475,-0.12842153344556814,-0.04689739996345541,-0.04667805850649871,-0.04207449673329792,0.03355419878945037,0.059596844204478756,-0.1318819444439978,0.05254724705503285,0.08469959547660313,-0.10810791524953176,-0.16356823316180974,-0.10639448643518248,-0.1320242007391332,-0.039390769133670685,-0.022798414873474154,-0.005462365769688757,-0.18389253299946015,-0.062256874419459374,-0.104833209990868,0.08118218677690021,-0.09294113957839135,-0.10254471244620302,-0.15370731871410762
2018-06-27,0.049803855223704625,0.05640479449435546,0.05052648900922801,0.006951302873626432,0.05624065962785006,0.07774480792052738,0.027677417335069752,0.030536114516248193,0.018620298676601806,-0.2349268392390217,-0.03910284549108515,-0.03985618627623054,0.041447460878958314,0.006987904557183028,-0.11616175371815886,0.08186912710645679,0.03377758335485707,-0.027523399616395623,-0.008154033218019835,-0.024747810014469653,-0.053036072638783044,-0.004359368002146123,-0.006405672214432755,-0.04066950972373572,-0.024751369496311508,0.021592845222923207,-0.21584425813893465,0.02415901155868761,0.05554704508870781,-0.021659611451840737,-0.006504809047361574
2018-06-28,-0.08129454498307061,-0.17603375156110393,-0.15156826140748675,-0.15277675358083212,-0.046271285638105814,-0.12373368204540508,-0.20433173124844517,-0.10476663935674456,-0.017102662670487656,0.3988974012700241,0.06088367775879226,0.05280664972750591,0.14417273257245827,-0.014665398064682821,-0.12407947217120383,-0.007754259993560162,-0.18599330708087647,-0.24066713714106786,0.05415811857960083,0.1544010675956931,0.19266599679123736,0.016747144412463957,0.032025484235576177,-0.10938939061399405,0.10707921172783967,0.023613043729817512,0.3862156488371253,0.29571837273465035,-0.09165291670542403,0.14685597259246227,0.11740271904469644
