Date,benchmark,dynamic,market
2022-03-28,-0.0038495406184664072,-0.0038495406184664072,-0.003584016873082043
2022-03-29,-0.008858734695198666,-0.008858734695198666,-0.008846090764797915
2022-03-30,0.01775142305620097,0.01775142305620097,0.01517854189789947
2022-03-31,-0.0002628985728099332,-0.0002628985728099332,-0.0015266374932660508
2022-04-01,-0.0012917004157894825,-0.0012917004157894825,-0.0018646139964695236
2022-04-06,0.010012761254452471,0.010012761254452471,0.01123816467044565
2022-04-07,-0.02239535427561893,-0.02239535427561893,-0.02251133536581387
2022-04-08,-0.006228138636513699,-0.006228138636513699,-0.006207342930211308
2022-04-11,-0.027960641289654198,-0.027960641289654198,-0.02838455889541036
2022-04-12,0.018560369942813633,0.018554528821318306,0.017567241086628584
2022-04-13,-0.018062362550256998,-0.019222912513219656,-0.019333323290535793
2022-04-14,0.008254188209309446,0.010120415024422536,0.00885073190057589
2022-04-15,-0.012570215181664648,-0.011784225947209945,-0.017059880192082377
2022-04-18,0.01287692792207908,0.012393283062265996,0.005688852185503173
2022-04-19,0.003573613033135238,0.004160596057401579,0.005361408754906458
2022-04-20,-0.005988938113025243,-0.005988938113025243,-0.010165911139517734
2022-04-21,-0.03706495378525477,-0.03706495378525477,-0.038041172542887754
2022-04-22,-0.009294470340187731,-0.009876055421772813,-0.008529339554724253
2022-04-25,-0.07952306269907512,-0.08566602591320009,-0.07421266532515401
2022-04-26,-0.0373203448133603,-0.03301107917321796,-0.03489466716437239
2022-04-27,0.03626071619828849,0.04527070838029411,0.028407527499091777
2022-04-28,-0.01635703188071397,-0.017598585741512893,-0.01672352566581295
2022-04-29,0.04811767192960138,0.04841329710792233,0.042519686421756554
2022-05-05,0.019502299166915607,0.015498798268773869,0.01725114583629435
2022-05-06,-0.007461264390383329,-0.008563187827991304,-0.010967257878555983
2022-05-09,0.015592949666562942,0.014738072192422009,0.016757951437528097
2022-05-10,0.016403358935978957,0.01930374305362923,0.01596406419097727
2022-05-11,0.005932801621108151,0.00915267414986071,0.002240459114538735
2022-05-12,0.008487637822894361,0.008238120850024563,0.007355624912466451
2022-05-13,0.006007216186398838,0.0028546435592954893,0.0066909335286841716
2022-05-16,-0.0036220203730312085,-0.0023542075533460076,0.0023089082657129184
2022-05-17,-0.0010047147658515233,-0.0010047147658515233,-0.0021476569152646444
2022-05-18,0.00746910829045982,0.00746910829045982,0.006898020390552937
2022-05-19,0.006041118566082219,0.006041118566082219,0.006766943536962831
2022-05-20,0.011652554309392231,0.011652554309392231,0.010911262806911399
2022-05-23,0.015276037096516471,0.015276037096516471,0.012789988410509845
2022-05-24,-0.041017605693417496,-0.041017605693417496,-0.04120525358624336
2022-05-25,0.019032513747642157,0.018436471838445417,0.01897435506084614
2022-05-26,0.005687175001561795,0.006547720660230814,0.003690757809102896
2022-05-27,-0.0010316912411831318,0.0003792166132252242,-0.00034315156332471693
2022-05-30,0.008238722315988576,0.00969056780951239,0.008105912168222753
2022-05-31,0.010590886493552233,0.010590886493552233,0.0076924906455469915
2022-06-01,0.006845061795839815,0.006845061795839815,0.0040511872897642555
2022-06-02,0.006356974800067751,0.006356974800067751,0.004199957553635196
2022-06-06,0.01602417663467892,0.01602417663467892,0.013939451765831478
2022-06-07,-0.006114769303277647,-0.006114769303277647,-0.004376343073526819
2022-06-08,-0.002556617950304936,-0.002556617950304936,-0.0026327282024672352
2022-06-09,-0.020480779015191738,-0.020480779015191738,-0.019366283484411554
2022-06-10,0.01497328245427193,0.01497328245427193,0.015179010801513394
2022-06-13,0.0054601129659757625,0.0054601129659757625,0.003250915319862922
2022-06-14,-0.0005954986665854805,-0.0005954986665854805,0.002018750535255853
2022-06-15,-0.002178398910542405,-0.002178398910542405,-0.0019192804282542725
2022-06-16,0.008213006068597204,0.008213006068597204,0.005592227395387348
2022-06-17,0.002849518790496379,0.002849518790496379,0.003467702913028069
2022-06-20,0.014475054852708464,0.014475054852708464,0.011450995380003538
2022-06-21,-0.001112280571178114,-0.001112280571178114,-0.004259133739390736
2022-06-22,-0.011941557717516548,-0.011941557717516548,-0.012354147093931622
2022-06-23,0.017197484207437636,0.017197484207437636,0.017548162806083692
2022-06-24,0.014430515077522363,0.014430515077522363,0.009751264440039757
2022-06-27,0.008931845345770302,0.008931845345770302,0.008855667893765707
2022-06-28,0.01755189834922362,0.01755189834922362,0.01419310989427683
2022-06-29,-0.019172969305851644,-0.019172969305851644,-0.020767989430630577
2022-06-30,0.007804479963650962,0.007804479963650962,0.007547763975617936
2022-07-01,-0.0009796671129195455,-0.0009796671129195455,-0.0012845049776158478
2022-07-04,0.0076568114815765975,0.0076568114815765975,0.006081437960099442
2022-07-05,-0.009825527462305843,-0.009825527462305843,-0.007859874357433197
2022-07-06,-0.007525483964028484,-0.007525483964028484,-0.010167878392094605
2022-07-07,0.006752588914246767,0.006752588914246767,0.006767081327495714
2022-07-08,0.004669870836798295,0.004669870836798295,0.0013893751504827224
2022-07-11,-0.006620728040248573,-0.006620728040248573,-0.00807462492997102
2022-07-12,-0.01696126888021736,-0.01696126888021736,-0.014243951840648758
2022-07-13,0.014674186489586788,0.014674186489586788,0.012962160374459313
2022-07-14,0.0084213252399757,0.0084213252399757,0.004646263875542195
2022-07-15,-0.0157287574637694,-0.0157287574637694,-0.018411797018639875
2022-07-18,0.023191251849793974,0.023191251849793974,0.02580697805633776
2022-07-19,0.012613350801246745,0.012122674810570755,0.01031970944748708
2022-07-20,0.010233236807660716,0.011256625049598625,0.009276314634925054
2022-07-21,-0.004397905149292834,-0.004397905149292834,-0.0042672671731809044
2022-07-22,-0.00473100844495246,-0.00473100844495246,-0.0015920250204851305
2022-07-25,-0.005995867608992627,-0.005995867608992627,-0.008265841309971825
2022-07-26,0.010074575830010021,0.010074575830010021,0.011415127038122655
2022-07-27,0.006790242761646298,0.006790242761646298,0.008042164430782572
2022-07-28,0.007747229946671182,0.007747229946671182,0.0071290529075033904
2022-07-29,-0.007547208740362534,-0.007547208740362534,-0.0052606919974621195
2022-08-01,0.008247840656785117,0.008247840656785117,0.005307180211574865
2022-08-02,-0.03409044089979889,-0.03409044089979889,-0.03967344982455839
2022-08-03,-0.0028193275607464392,-0.0034728159328394625,-0.005315572519836651
2022-08-04,0.011947668010985374,0.0181365192622532,0.014187756923446706
2022-08-05,0.017257687266483142,0.01600873346294452,0.010248265658766692
2022-08-08,0.010200499615245676,0.011382346762753313,0.01376899943608555
2022-08-09,0.0030621452734364845,0.0030621452734364845,0.0036203306171164965
2022-08-10,0.002118380207628174,0.002118380207628174,0.0027858478320833126
2022-08-11,0.01607369263841715,0.01607369263841715,0.013065329585089786
2022-08-12,-0.004488066996435108,-0.004488066996435108,-0.002569589370801265
2022-08-15,0.00451826215751292,0.00451826215751292,0.004799581034833725
2022-08-16,0.007960685288141544,0.007960685288141544,0.008267554867067014
2022-08-17,0.0016296674026088438,0.0016296674026088438,0.00294023773366632
2022-08-18,0.0018594344299879963,0.0018594344299879963,0.00047733969462305343
2022-08-19,-0.0119874032137995,-0.0119874032137995,-0.011246739368211573
2022-08-22,0.009981750293414518,0.009981750293414518,0.007757910892204747
2022-08-23,0.0035442188724906344,0.0035442188724906344,0.0041975336122503865
2022-08-24,-0.028431310536918997,-0.028431310536918997,-0.028881755477970273
2022-08-25,-0.003047399392421303,-0.003047399392421303,-0.0030177829085173452
2022-08-26,-0.002926808292069083,-0.002926808292069083,-0.005060053208165477
2022-08-29,0.005972696200796174,0.005972696200796174,0.00778623648131141
2022-08-30,-0.0011438421400316494,-0.0011438421400316494,-0.002807105306904118
2022-08-31,-0.023775865807093177,-0.023775865807093177,-0.02618817717875657
2022-09-01,-0.003175131518385564,-0.003175131518385564,-0.0037198027392202323
2022-09-02,0.010740322062426266,0.010740322062426266,0.013081845916798883
2022-09-05,0.0011843892666852551,0.0011843892666852551,0.0035322108785032767
2022-09-06,0.010919314530191715,0.010919314530191715,0.013285363055669911
2022-09-07,0.00015346738673770925,0.00015346738673770925,0.002597791942300386
2022-09-08,-0.00785780164906667,-0.00785780164906667,-0.00893530863068787
2022-09-09,0.0013941008339601983,0.0013941008339601983,0.00019929187559969297
2022-09-13,0.0025126582638806015,0.0025126582638806015,0.0027667753784875377
2022-09-14,-0.009315696268503228,-0.009315696268503228,-0.008426831382419519
2022-09-15,-0.02287558586285281,-0.02287558586285281,-0.022473849901351203
2022-09-16,-0.025123742555102024,-0.025123742555102024,-0.025375190310808968
2022-09-19,-0.012804201691502468,-0.013318026576295095,-0.012194232825486892
2022-09-20,0.012781090026120632,0.01594894113969484,0.015119070652865177
2022-09-21,0.007151311052546591,0.007151311052546591,0.00419074242922736
2022-09-22,-0.006206084035826357,-0.006206084035826357,-0.004551161840095337
2022-09-23,-0.01805270349748648,-0.01805270349748648,-0.019597827805442683
2022-09-26,-0.02213148450381354,-0.02213148450381354,-0.019008239569719122
2022-09-27,0.025553293073796664,0.025553293073796664,0.023502438224635394
2022-09-28,-0.021270723613560666,-0.02186957418827331,-0.02613560312804109
2022-09-29,-0.0045319030356423574,-0.004644272683313194,-0.006318573128977427
2022-09-30,-0.00813612759614697,-0.009398996524141704,-0.011177572731778654
2022-10-10,-0.014181787191463284,-0.018905060149017716,-0.01635067077914458
2022-10-11,0.0056061737469260565,0.0056061737469260565,0.006538924000438903
2022-10-12,0.02562185421797748,0.02562185421797748,0.02686744002810947
2022-10-13,0.013439029305227296,0.01279453389238326,0.00919289223884745
2022-10-14,0.022813696439124967,0.0219236581603001,0.021563045962112965
2022-10-17,0.017560623704592822,0.016919568658721264,0.014991885155691914
2022-10-18,0.004732481991704726,0.000820568082856615,0.0035193268030966006
2022-10-19,-0.00796692761557781,-0.008077349218229168,-0.008010501630767436
2022-10-20,-0.0022347036844430892,-0.0022347036844430892,-0.0037287434510164435
2022-10-21,-0.0009838602312824919,-0.0009838602312824919,0.00027143513453097083
2022-10-24,-0.014594354253039342,-0.014594354253039342,-0.014238268811088176
2022-10-25,-0.0017167244093733622,-0.0017167244093733622,-0.00284997822737029
2022-10-26,0.01687203210447031,0.01687203210447031,0.01915886452953601
2022-10-27,0.0006397243433796116,0.0006397243433796116,-0.001533986540067713
2022-10-28,-0.03993392993003121,-0.03993392993003121,-0.03647877197535401
2022-10-31,0.007583805451544408,0.006887009112871639,0.009848020335797602
2022-11-01,0.027482969875274314,0.03261639551790139,0.026007880863461622
2022-11-02,0.013619376737298877,0.01613539015173256,0.01289641404210027
2022-11-03,0.0022097622869694674,0.006143954268679427,0.0029143056218421553
2022-11-04,0.01847121912433507,0.020396698867063814,0.017903760343587358
2022-11-07,0.009965243851513424,0.009315358267989397,0.008272729835295633
2022-11-08,-0.0011934063478360154,-0.0004675615202430421,1.3324058992983614e-05
2022-11-09,-0.0006605643827606257,-0.0006605643827606257,0.0013467926073771205
2022-11-10,-0.0013933931383148922,-0.0013933931383148922,-0.003236003802262413
2022-11-11,0.007415778310666741,0.007415778310666741,0.005128438553893229
2022-11-14,-0.002220877213982465,-0.002220877213982465,-0.0009029818883066627
2022-11-15,0.0174581691866102,0.0174581691866102,0.018140062012686208
2022-11-16,-0.00035556271722611966,-0.00035556271722611966,-0.001487026235170578
2022-11-17,0.0028409838993846315,0.0028409838993846315,0.004422745700235761
2022-11-18,-0.005737907964615284,-0.005737907964615284,-0.007074754842334949
2022-11-21,0.004113503974343433,0.004113503974343433,0.002671942513842281
2022-11-22,-0.01144084466182424,-0.01144084466182424,-0.01058277948025046
2022-11-23,-0.0033471647101161596,-0.0033471647101161596,-0.006029747046368901
2022-11-24,0.003607908408615376,0.003607908408615376,0.003751837877014881
2022-11-25,-0.008748551608422927,-0.008748551608422927,-0.007036730434008164
2022-11-28,-0.004246843865257538,-0.004246843865257538,-0.003528034413924341
2022-11-29,0.01616788437949931,0.01616788437949931,0.019532361160681685
2022-11-30,0.0018951365364210215,0.0018951365364210215,-6.863041326129531e-05
2022-12-01,0.0074877300944992215,0.0074877300944992215,0.00775625895638359
2022-12-02,0.006905023218371625,0.006905023218371625,0.00629663780385597
2022-12-05,0.0068278168525105435,0.0068278168525105435,0.009251345880894692
2022-12-06,-0.002753702105185123,-0.002753702105185123,-0.004317750703221189
2022-12-07,0.0015461900567846282,0.0015461900567846282,0.0011256149033889386
2022-12-08,-0.0031353037162448914,-0.0031353037162448914,-0.0030014342949527734
2022-12-09,-0.0031720294136216116,-0.0031720294136216116,-0.0017806437684861163
2022-12-12,-0.005812224645685054,-0.005812224645685054,-0.003654029689576904
2022-12-13,-0.0001145527458089585,-0.0001145527458089585,-0.0018883638686510865
2022-12-14,-0.003001171322726557,-0.003001171322726557,-0.002620198251449501
2022-12-15,0.003539632087457458,0.003539632087457458,0.0029236369021810654
2022-12-16,-0.011163471901818012,-0.011163471901818012,-0.01003437795297458
2022-12-19,-0.02063044576170931,-0.02063044576170931,-0.022198554969256636
2022-12-20,0.0017005268695111152,0.0017005268695111152,-0.004413984876743617
2022-12-21,-0.009306924895039063,-0.009306924895039063,-0.006731678494416989
2022-12-22,-0.01596695229001384,-0.01596695229001384,-0.014209744740422775
2022-12-23,-0.0012394248026200995,-0.0012394248026200995,-0.0025382496763358946
2022-12-26,0.019799457922064383,0.019799457922064383,0.01542063588730378
2022-12-27,0.006101711473502134,0.006101711473502134,0.0048392963121878805
2022-12-28,-0.012583765166333182,-0.012583765166333182,-0.011083915815905407
2022-12-29,-0.00340381360302276,-0.00340381360302276,-0.004536828289842272
2022-12-30,0.009384567532526141,0.009384567532526141,0.007485869370939907
2023-01-03,0.0255750823467047,0.0255750823467047,0.021792274307821012
2023-01-04,0.0066334443035179925,0.0066334443035179925,0.004888865346835806
2023-01-05,0.005089656370147896,0.005089656370147896,0.005509225332893352
2023-01-06,-0.00015977518544341645,-0.00015977518544341645,-0.0022581284439953243
2023-01-09,0.0053619087993721,0.0053619087993721,0.0060485347433440325
2023-01-10,-0.0012492753460517669,-0.0012492753460517669,-0.0018410743838702514
2023-01-11,-0.009951016946256004,-0.009951016946256004,-0.008022630470289597
2023-01-12,0.0025468667128021117,0.0025468667128021117,-4.0439354845606725e-05
2023-01-13,0.0030635948529761942,0.0030635948529761942,0.0042468425345919434
2023-01-16,0.010614032725401831,0.010614032725401831,0.010074726323097421
2023-01-17,0.0004611629280483391,0.0004611629280483391,-0.0020679622795244292
2023-01-18,0.007360148790396991,0.007360148790396991,0.004195344458222341
2023-01-19,0.006559711790814165,0.006559711790814165,0.00512261486833211
2023-01-20,0.00960455773525408,0.00960455773525408,0.008934144047701017
2023-01-30,0.018008580302913614,0.018008580302913614,0.013883623870365581
2023-01-31,0.005032444231286204,0.005032444231286204,0.0042349463323155985
2023-02-01,0.01703345808979965,0.01703345808979965,0.016137026157473942
2023-02-02,0.0031405569614055594,0.0031405569614055594,0.002074872756979932
2023-02-03,-0.0005174850481698924,-0.0005174850481698924,-0.0008975625281532126
2023-02-06,0.0020020382959043325,0.0020020382959043325,-0.0017281438612628149
2023-02-07,0.007694571717326187,0.007694571717326187,0.007166757880901673
2023-02-08,-0.003124448190232406,-0.003124448190232406,-0.004556046729261104
2023-02-09,0.011217372024799594,0.011217372024799594,0.012294897038338602
2023-02-10,0.0011395735505269858,0.0011395735505269858,-0.0005015040985012761
2023-02-13,0.008765352616419815,0.008765352616419815,0.010379386261715017
2023-02-14,8.579217754069613e-05,8.579217754069613e-05,0.0011327164565399183
2023-02-15,0.004753209193251605,0.004753209193251605,0.0021581038388504615
2023-02-16,-0.022818533753554898,-0.022818533753554898,-0.021984183170133672
2023-02-17,-0.0027331587127532924,-0.0027331587127532924,-0.004064962614740623
2023-02-20,0.009908228185096204,0.009908228185096204,0.012715806018957516
2023-02-21,0.0030456147287029564,0.0030456147287029564,0.00447454776326888
2023-02-22,0.0007379059424008313,0.0007379059424008313,0.0011808572306376678
2023-02-23,-0.0005085906024663377,-0.0005085906024663377,-0.00197305258745704
2023-02-24,-0.001733356959713223,-0.001733356959713223,-0.0024103850494856184
2023-02-27,-0.0080942265693872,-0.0080942265693872,-0.008278165417448309
2023-02-28,0.00993732255983462,0.00993732255983462,0.009829246314772049
2023-03-01,0.009707438503492498,0.009707438503492498,0.008597985390605915
2023-03-02,-0.002947717602600103,-0.002947717602600103,-0.00325248694504462
2023-03-03,-0.0019226365063043415,-0.0019226365063043415,-0.00020134585221549014
2023-03-06,0.002967967104132773,0.002967967104132773,0.0002748694105004987
2023-03-07,-0.019819576918444888,-0.019819576918444888,-0.01958807966438809
2023-03-08,0.010139117174545638,0.010139117174545638,0.008741094476875442
2023-03-09,0.0054178369593952495,0.0054178369593952495,0.0014628134199390673
2023-03-10,-0.012405900513972343,-0.012405900513972343,-0.013728202926479464
2023-03-13,0.0003337377617367715,0.0003337377617367715,0.0025487797877809908
2023-03-14,-0.012282776663444073,-0.012282776663444073,-0.012778666057272922
2023-03-15,0.008496235291082378,0.008496235291082378,0.009155106823700835
2023-03-16,-0.016120062668358262,-0.016120062668358262,-0.015531881099938109
2023-03-17,0.0064269656127028015,0.0064269656127028015,0.007306486588900188
2023-03-20,-9.226419137664483e-05,-9.226419137664483e-05,-0.003787987207087732
2023-03-21,0.016157375123749113,0.016157375123749113,0.015142810456440569
2023-03-22,0.008207781000108706,0.008207781000108706,0.006065494527505292
2023-03-23,-0.0021624823090139805,-0.0021624823090139805,9.466687083517489e-05
2023-03-24,-0.0010619903346261016,-0.0010619903346261016,0.0010144474300210551
2023-03-27,-0.0035745881828696687,-0.0035745881828696687,-0.0006891627846018306
2023-03-28,-0.0037831694678228164,-0.0037831694678228164,-0.007216602297352327
2023-03-29,-0.0076823724510424185,-0.0076823724510424185,-0.004962268099918066
2023-03-30,-0.0009809790216588723,-0.0009809790216588723,-0.0038135139357094714
2023-03-31,0.008622975730611774,0.008622975730611774,0.009809186736037524
2023-04-03,0.004963943313517974,0.004963943313517974,0.00937652475309374
2023-04-04,-0.010590091892888797,-0.010590091892888797,-0.008905052231688816
2023-04-06,-0.0052325339177118286,-0.0052325339177118286,-0.0025087668921983898
2023-04-07,0.008063298624455838,0.008063298624455838,0.008970434127082384
2023-04-10,-0.008782153592999633,-0.008782153592999633,-0.012700570594980913
2023-04-11,-0.0012038889325971561,-0.0012038889325971561,0.001640241025324188
2023-04-12,0.002151036118957198,0.002151036118957198,0.007934080819971283
2023-04-13,0.0008149756060800409,0.0008149756060800409,-0.003932894608026048
2023-04-14,0.003147672921470149,0.003147672921470149,0.002661345483340031
2023-04-17,0.005903589484750624,0.005903589484750624,0.0009671820882152858
2023-04-18,-0.0037647504309586254,-0.0037647504309586254,-0.004868436253837244
2023-04-19,-0.005749647382844104,-0.005749647382844104,-0.004034468593226494
2023-04-20,-0.008890283090895804,-0.008890283090895804,-0.005361620879554144
2023-04-21,-0.017511992753138417,-0.017511992753138417,-0.026019350567151087
2023-04-24,-0.0033664953215543315,-0.0033664953215543315,-0.003672587711521617
2023-04-25,-0.022474714252043705,-0.022474714252043705,-0.020581859703300377
2023-04-26,0.015883949703878214,0.015883949703878214,0.009049537787019354
2023-04-27,0.0044286705362741605,0.0044286705362741605,-0.0001225253068050273
2023-04-28,0.01640640386972645,0.01640640386972645,0.019206897094526942
2023-05-04,0.007237480940348203,0.007237480940348203,0.007016957176672919
2023-05-05,-0.0071392163363903065,-0.0071392163363903065,-0.007933463133157487
2023-05-08,0.005034154396173548,0.005034154396173548,0.005427035733580163
2023-05-09,-0.013811561862601943,-0.013811561862601943,-0.01468342894447617
2023-05-10,0.008407865139718097,0.008407865139718097,0.004091460886396668
2023-05-11,0.007765881821072072,0.007765881821072072,0.005289043387058109
2023-05-12,-0.009370618356350762,-0.009370618356350762,-0.009856779786292227
2023-05-15,0.009348100123233515,0.009348100123233515,0.007500724144681174
2023-05-16,-0.005857408376345867,-0.005857408376345867,-0.008583017051134812
2023-05-17,0.011524649757224774,0.011524649757224774,0.009167705158081409
2023-05-18,0.004188906607850582,0.004188906607850582,0.003902176431020423
2023-05-19,0.0010042674817645968,0.0010042674817645968,-0.0006006795708016596
2023-05-22,0.006292492367163589,0.006292492367163589,0.004116615069318978
2023-05-23,-0.008257077587214279,-0.008257077587214279,-0.009186013095373192
2023-05-24,0.0005766223350928941,0.0005766223350928941,-0.0017331258074116858
2023-05-25,0.00015856508005690126,0.00015856508005690126,-0.0016561818421588462
2023-05-26,0.00097946158571239,0.00097946158571239,0.0028282945157308984
2023-05-29,-0.008022837710285884,-0.008022837710285884,-0.00500582755551745
2023-05-30,0.0013195618361202047,0.0013195618361202047,0.0034423223652987928
2023-05-31,-0.004371464643509014,-0.004371464643509014,-0.0037328905436441054
2023-06-01,0.0031564493926823987,0.0031564493926823987,0.002087181587076864
2023-06-02,0.009697077997254286,0.009697077997254286,0.007659930630643355
2023-06-05,0.0022080855680827165,0.0022080855680827165,0.003990297553251943
2023-06-06,-0.01920691109180627,-0.01920691109180627,-0.019058820726806765
2023-06-07,0.0016679740587799874,0.0016679740587799874,0.0033944241356673763
2023-06-08,-0.0012553503201419638,-0.0012553503201419638,-0.004492461245872112
2023-06-09,-0.0003653888486147796,-0.0003653888486147796,0.0034129879126175745
2023-06-12,0.005944075892545042,0.005944075892545042,0.0069544916197140415
2023-06-13,0.0013245368423640185,0.0013245368423640185,0.0027603161216552636
2023-06-14,0.0013175628528035062,0.0013175628528035062,0.0005818266915184752
2023-06-15,0.003466292767492054,0.003466292767492054,0.0029588950648438356
2023-06-16,0.0010112166247867533,0.0010112166247867533,0.005199044240747461
2023-06-19,-0.007395971504527367,-0.007395971504527367,-0.0021182242504062232
2023-06-20,-0.00689468386853128,-0.00689468386853128,-0.005909272551193637
2023-06-21,-0.012279387717435142,-0.012279387717435142,-0.014776579235144407
2023-06-26,-0.014328395848492013,-0.014328395848492013,-0.01707505912532118
2023-06-27,0.021431164039024474,0.021431164039024474,0.019284726876448534
2023-06-28,-0.00028075576180421367,-0.00028075576180421367,-0.002535419761506559
2023-06-29,0.013087383313058937,0.013087383313058937,0.008202875778574129
2023-06-30,0.013790890674641225,0.013790890674641225,0.011034106904858577
2023-07-03,0.0030645618631569773,0.0030645618631569773,0.004582104723661139
2023-07-04,0.007000535444979498,0.007000535444979498,0.0050071798230404375
2023-07-05,-0.006148129739695692,-0.006148129739695692,-0.005810265144534077
2023-07-06,0.0006825933221431548,0.0006825933221431548,-0.0009796830310600524
2023-07-07,-0.007275317139319634,-0.007275317139319634,-0.004766865437714736
2023-07-10,0.0011708559262637755,0.0011708559262637755,0.0008300448259095538
2023-07-11,0.009072452953715202,0.009072452953715202,0.00739157190796863
2023-07-12,-0.013044566870841292,-0.013044566870841292,-0.011120485387856701
2023-07-13,0.011548782013022726,0.011548782013022726,0.009242328614429873
2023-07-14,0.0025969215972907983,0.0025969215972907983,-0.0002020437490538771
2023-07-17,-9.618866843796913e-06,-9.618866843796913e-06,-0.002295203877584902
2023-07-18,-0.0020094497380407396,-0.0020094497380407396,0.000283804777237395
2023-07-19,-0.0014217935715468558,-0.0014217935715468558,-0.0005773779585318574
2023-07-20,-0.012745588609748617,-0.012745588609748617,-0.009934313796407575
2023-07-21,-0.0020254967926725113,-0.0020254967926725113,-0.002799939923814286
2023-07-24,0.0020210250329590973,0.0020210250329590973,-0.00029028636257821946
2023-07-25,0.016589051227829974,0.016589051227829974,0.01678118366524324
2023-07-26,-0.005454555085702351,-0.005454555085702351,-0.003650969485744604
2023-07-27,-0.009135935290043657,-0.009135935290043657,-0.005968439897636056
2023-07-28,0.006299599081335185,0.006299599081335185,0.007832458117467123
2023-07-31,0.006363638853324574,0.006363638853324574,0.009337597335728929
2023-08-01,-0.001930009909454429,-0.001930009909454429,-0.002817852654159507
2023-08-02,-0.00032529416946277964,-0.00032529416946277964,-0.001274096320649988
2023-08-03,-0.0038985192167941595,-0.0038985192167941595,-0.0007472373115145841
2023-08-04,0.00464661214035151,0.00464661214035151,0.0009096449265261376
